recall_id,study_id,period,survey_type,location_id,location_type,site_id,household_id,HPD,HDI,REM,FCI,education,num_participants,num_ame,days,mdays,consumption,frequency,quantity
1138,7,1,7,171,2,187,63091,4.597,0.313,1062.846324,9486.007477,2,5,4,1,20,0,0.25,0
1139,7,1,7,171,2,187,63091,4.597,0.313,1062.846324,9486.007477,2,6,5,1,20,0,0.25,0
1140,7,1,7,171,2,187,63105,4.597,0.313,1062.846324,9486.007477,2,9,8,1,21,0,0.428571429,0
1141,7,1,7,171,2,187,63116,4.597,0.313,1062.846324,9486.007477,5,4,3,1,21,0,0.285714286,0
1142,7,1,7,171,2,187,63131,4.597,0.313,1062.846324,9486.007477,2,7,6,1,14,1,0.571428571,2.543
1143,7,1,7,171,2,187,63136,4.597,0.313,1062.846324,9486.007477,5,6,5,1,14,0,0.571428571,0
1144,7,1,7,172,1,188,63144,4.275,0.313,1087.061131,9517.513523,7,5,NA,1,21,0,0.238095238,0
1145,7,1,7,172,1,188,63157,4.275,0.313,1087.061131,9517.513523,7,10,NA,1,12,0,0.083333333,0
1146,7,1,7,172,1,188,63167,4.275,0.313,1087.061131,9517.513523,7,-9,NA,1,20,0,0.3,0
1147,7,1,7,172,1,188,63167,4.275,0.313,1087.061131,9517.513523,7,-9,NA,1,20,0,0.3,0
1148,7,1,7,172,1,188,63170,4.275,0.313,1087.061131,9517.513523,7,6,NA,1,14,1,0.5,-1
1149,7,1,5,173,1,189,63183,3.276,0.452,1309.918253,9549.471397,1,3,2,1,120,0,-1,0
1150,7,1,5,178,1,194,63287,154.097,0.378,237.5804954,2458.836983,4,5,4,1,90,1,-1,-1
1151,7,1,5,181,1,197,63338,109.187,0.378,239.6355314,1968.281144,1,4,3,1,30,0,0,0
1152,7,1,5,182,1,198,63341,142.189,0.378,231.1765108,2080.394036,4,4,3,1,30,1,-1,-1
1153,7,1,5,184,1,200,63400,74.673,0.537,432.1321623,7887.219647,4,5,5,1,60,0,0,0
1154,7,1,5,184,1,200,63402,74.673,0.537,432.1321623,7887.219647,4,3,2,1,60,0,0,0
1155,7,1,5,184,1,200,63410,74.673,0.537,432.1321623,7887.219647,4,1,1,1,60,0,0,0
1156,7,1,5,185,1,201,63454,116.66,0.537,425.3968905,6569.596411,4,3,3,1,60,0,0,0
1157,7,1,5,185,1,201,63474,116.66,0.537,425.3968905,6569.596411,4,6,4,1,90,1,-1,-1
1158,7,1,3,41,1,42,3228,3.373,0.408,531.6451061,9211.495039,1,9,5,1,3,0,0.333333333,0
1159,7,1,3,40,1,41,3243,10.886,0.408,568.8799522,8366.416363,1,5,2,1,3,0,0,0
1160,7,1,3,37,1,38,3263,11.418,0.408,557.07305,8339.124578,4,10,6,1,3,0,0.333333333,0
1161,7,1,3,39,2,40,3374,11.625,0.408,554.6536885,8264.189788,5,5,3,1,3,0,0.666666667,0
1162,7,1,3,39,2,40,3399,11.625,0.408,554.6536885,8264.189788,5,5,3,1,3,1,0.333333333,0.3
1163,7,1,3,39,2,40,3408,11.625,0.408,554.6536885,8264.189788,5,6,4,1,3,1,0.333333333,0.5
1164,7,1,3,20,1,21,3510,2.954,0.408,515.9401812,9123.666268,7,-9,NA,1,3,1,0.666666667,1
1165,7,1,3,24,1,25,3566,10.587,0.408,573.5886973,8384.203614,1,6,4,1,3,0,0.666666667,0
1166,7,1,3,25,1,26,3581,3.765,0.408,614.2296258,9024.87427,1,15,8,1,3,0,0,0
1167,7,1,3,25,1,26,3597,3.765,0.408,614.2296258,9024.87427,1,8,7,1,3,0,0.333333333,0
1168,7,1,3,21,1,22,3638,4.105,0.408,593.6491378,9044.758511,1,6,3,1,3,1,0.333333333,2
1169,7,1,3,31,1,32,3731,2.705,0.408,543.9953791,9228.01141,1,1,1,1,3,0,0.333333333,0
1170,8,1,3,30,1,31,3743,10.231,0.408,545.8593111,8546.119054,4,7,4,1,3,0,0.666666667,0
1171,8,1,3,30,1,31,3747,10.231,0.408,545.8593111,8546.119054,4,8,4,1,3,0,0.333333333,0
1172,8,1,3,27,1,28,3772,3.62,0.408,533.5596785,9085.88427,4,5,3,1,3,0,0.333333333,0
1173,8,1,3,33,1,34,3857,7.373,0.408,603.0449035,8774.184321,1,8,4,1,3,0,0.333333333,0
1174,8,1,3,40,1,41,3933,10.886,0.408,568.8799522,8366.416363,4,18,9,1,3,0,0,0
1175,8,1,3,35,1,36,3941,4.715,0.408,664.8665869,9045.80936,4,5,3,1,3,1,0.333333333,1.5
1176,8,1,3,40,1,41,3957,10.886,0.408,568.8799522,8366.416363,4,7,4,1,3,0,0.333333333,0
1177,8,1,3,40,1,41,3959,10.886,0.408,568.8799522,8366.416363,4,11,5,1,3,0,0.666666667,0
1178,8,1,3,35,1,36,3993,4.715,0.408,664.8665869,9045.80936,1,5,3,1,3,0,0.333333333,0
1179,8,1,3,108,2,113,6827,31.368,0.536,296.4752221,8389.839974,5,4,NA,3,1,0,0,0
1180,8,1,1,130,1,137,61876,185.655,0.705,202.0816327,1988.490659,7,3,3,1,7,1,0.285714286,1.032
1181,8,1,1,131,1,138,61893,197.385,0.705,205.247619,1771.386967,1,7,6,1,7,0,0.428571429,0
1182,8,1,1,131,1,138,61898,197.385,0.705,205.247619,1771.386967,4,5,4,1,8,0,0.125,0
1183,8,2,1,132,1,139,61918,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,12,0,0,0
1184,8,2,1,132,1,139,61928,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,14,0,0,0
1185,8,2,1,132,1,139,61934,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,15,0,0.133333333,0
1186,8,2,1,132,1,139,61935,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,12,0,0.25,0
1187,8,2,1,132,1,139,61937,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,12,1,0.25,-1
1188,8,2,1,132,1,139,61937,15.828,0.496,259.7965841,7994.885229,7,-8,NA,1,12,0,0.25,0
1189,8,2,1,133,1,140,61941,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,13,0,0.230769231,0
1190,8,2,1,133,1,140,61945,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,13,0,0.076923077,0
1191,8,2,1,133,1,140,61949,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,17,0,0.294117647,0
1192,8,2,1,133,1,140,61951,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,13,0,0.307692308,0
1193,8,2,1,133,1,140,61962,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,15,0,0.133333333,0
1194,8,2,1,133,1,140,61973,18.532,0.496,275.246409,8077.332111,7,-8,NA,1,15,0,0.133333333,0
1195,8,2,1,136,1,144,62059,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,15,0,0.133333333,0
1196,8,2,1,136,1,144,62060,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,15,1,0.866666667,0.25
1197,8,2,1,136,1,144,62072,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,15,0,0.6,0
1198,8,2,1,136,1,144,62079,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,16,1,0.3125,-1
1199,8,2,1,136,1,144,62081,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,16,0,0.375,0
1200,8,2,1,136,1,144,62082,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,16,0,0.25,0
1201,8,2,1,136,1,144,62089,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,16,0,0.375,0
1202,8,2,1,136,1,144,62090,20.635,0.476,442.1166524,8444.889688,7,-8,NA,1,16,0,0.1875,0
1203,8,2,1,137,1,145,62106,7.9,0.476,592.9984639,9032.274675,7,-8,NA,1,13,0,0.692307692,0
1204,8,2,1,137,1,145,62110,7.9,0.476,592.9984639,9032.274675,7,-8,NA,1,12,0,0.333333333,0
1205,8,2,1,137,1,145,62120,7.9,0.476,592.9984639,9032.274675,7,-8,NA,1,14,0,0.214285714,0
1206,8,2,1,137,1,145,62124,7.9,0.476,592.9984639,9032.274675,7,-8,NA,1,14,1,0.142857143,-1
1207,8,2,1,138,1,146,62143,8.537,0.496,349.3585841,9026.221457,7,-8,NA,1,7,0,0.285714286,0
1208,8,2,1,138,1,146,62144,8.537,0.496,349.3585841,9026.221457,7,-8,NA,1,6,0,0,0
1209,8,2,1,118,1,124,61309,4.588,0.461,544.4238411,7987.386736,1,3,NA,1,16,1,0.999999999,3.539
1210,8,2,1,118,1,124,61313,4.588,0.461,544.4238411,7987.386736,1,3,NA,1,35,1,0.8,4
1211,8,2,1,118,1,124,61315,4.588,0.461,544.4238411,7987.386736,1,4,NA,1,35,1,0.714285714,2
1212,8,2,1,119,1,125,61316,0.727,0.492,487.9874449,5051.974651,4,5,NA,1,33,0,0.575757576,0
1213,8,2,1,119,1,125,61317,0.727,0.492,487.9874449,5051.974651,4,5,NA,1,19,0,0.894736842,0
1214,8,2,1,119,1,125,61317,0.727,0.492,487.9874449,5051.974651,4,5,NA,1,19,1,0.894736842,1.842
1215,8,2,1,118,1,124,61318,4.588,0.461,544.4238411,7987.386736,4,4,NA,1,28,1,0.785714286,2
1216,8,2,1,118,1,124,61324,4.588,0.461,544.4238411,7987.386736,1,4,NA,1,17,1,0.999999999,4.508
1217,8,2,1,118,1,124,61326,4.588,0.461,544.4238411,7987.386736,1,7,NA,1,17,1,0.999999999,3.337
1218,8,2,1,118,1,124,61334,4.588,0.461,544.4238411,7987.386736,1,5,NA,1,28,0,0.571428571,0
1219,8,2,1,118,1,124,61335,4.588,0.461,544.4238411,7987.386736,1,3,NA,1,5,1,0.999999999,4.539
1220,8,2,1,120,1,126,61337,3.067,0.492,535.5188583,7328.308715,1,2,NA,1,13,0,0.769230769,0
1221,8,2,1,119,1,125,61344,0.727,0.492,487.9874449,5051.974651,1,6,NA,1,33,1,0.727272727,2.89
1222,8,2,1,119,1,125,61344,0.727,0.492,487.9874449,5051.974651,1,6,NA,1,33,0,0.727272727,0
1223,8,2,1,119,1,125,61347,0.727,0.492,487.9874449,5051.974651,1,4,NA,1,34,0,0.5,0
1224,8,2,1,121,1,127,61349,3.133,0.461,755.2637213,8391.836961,1,6,NA,1,16,1,0.625,2.5
1225,8,2,1,119,1,125,61350,0.727,0.492,487.9874449,5051.974651,7,10,NA,1,18,0,0.888888889,0
1226,8,2,1,119,1,125,61353,0.727,0.492,487.9874449,5051.974651,1,6,NA,1,18,1,0.888888889,3.98
1227,8,2,1,122,2,128,61358,4.875,0.461,485.5300509,7448.788633,2,4,NA,1,20,0,0.2,0
1228,8,2,1,122,2,128,61359,4.875,0.461,485.5300509,7448.788633,2,9,NA,1,21,0,0.238095238,0
1229,8,2,1,122,2,128,61360,4.875,0.461,485.5300509,7448.788633,2,4,NA,1,20,1,0.3,0.5
1230,8,2,1,120,1,126,61373,3.067,0.492,535.5188583,7328.308715,1,5,NA,1,30,0,0.433333333,0
1231,8,2,1,120,1,126,61373,3.067,0.492,535.5188583,7328.308715,1,5,NA,1,30,0,0.433333333,0
1232,8,2,1,120,1,126,61375,3.067,0.492,535.5188583,7328.308715,1,4,NA,1,25,1,0.48,1
1233,8,2,1,120,1,126,61378,3.067,0.492,535.5188583,7328.308715,4,3,NA,1,29,0,0.551724138,0
1234,8,2,1,120,1,126,61380,3.067,0.492,535.5188583,7328.308715,1,2,NA,1,29,1,0.517241379,-1
1235,8,2,1,120,1,126,61386,3.067,0.492,535.5188583,7328.308715,1,3,NA,1,16,0,0.5,0
1236,8,2,1,120,1,126,61395,3.067,0.492,535.5188583,7328.308715,1,5,NA,1,27,0,0.259259259,0
1237,8,2,1,118,1,124,61414,4.588,0.461,544.4238411,7987.386736,1,5,NA,1,37,1,0.810810811,4
1238,8,2,1,118,1,124,61414,4.588,0.461,544.4238411,7987.386736,1,5,NA,1,37,1,0.810810811,3.751
1239,8,2,1,121,1,127,61419,3.133,0.461,755.2637213,8391.836961,1,6,NA,1,21,1,0.714285714,1.35
1240,8,2,1,121,1,127,61419,3.133,0.461,755.2637213,8391.836961,1,6,NA,1,21,0,0.714285714,0
1241,8,2,1,121,1,127,61421,3.133,0.461,755.2637213,8391.836961,1,8,NA,1,29,1,0.620689655,0.3
1242,8,2,1,121,1,127,61421,3.133,0.461,755.2637213,8391.836961,1,8,NA,1,29,1,0.620689655,0.75
1243,8,2,1,119,1,125,61425,0.727,0.492,487.9874449,5051.974651,4,7,NA,1,19,0,0.947368421,0
1244,8,2,1,122,2,128,61431,4.875,0.461,485.5300509,7448.788633,5,5,NA,1,29,0,0.172413793,0
1245,8,2,1,122,2,128,61434,4.875,0.461,485.5300509,7448.788633,2,5,NA,1,27,0,0.111111111,0
1246,8,2,1,122,2,128,61451,4.875,0.461,485.5300509,7448.788633,2,3,NA,1,12,0,0.5,0
1247,8,2,4,161,1,177,62867,117.822,0.443,318.0314465,5594.338776,4,6,NA,1,7,1,-1,-1
1248,8,2,4,161,1,177,62871,117.822,0.443,318.0314465,5594.338776,4,6,NA,1,7,1,-1,-1
1249,8,2,3,139,1,148,62201,16.694,0.626,511.320123,8688.22001,1,7,NA,1,3,1,0,-1
1250,8,2,3,139,1,151,62274,16.694,0.626,511.320123,8688.22001,1,9,NA,1,3,1,0,-1
1251,8,2,1,228,1,261,65525,32.719,0.47,444.2440314,7342.287753,7,6,NA,1,1,0,0,0
1252,8,2,1,236,1,263,65597,44.109,0.462,401.9519427,6205.617243,7,7,NA,1,1,0,0,0
1253,8,2,1,236,1,263,65681,44.215,0.462,387.0588035,6147.805006,7,3,NA,1,1,0,0,0
1254,8,2,1,237,1,273,65937,48.864,0.462,341.1622867,5739.869855,7,7,NA,1,1,1,-1,-1
1255,8,2,7,126,1,132,61697,4.462,0.517,646.4197217,8983.35623,1,2,NA,1,69,0,0.15942029,0
1256,8,2,7,126,1,132,61699,4.462,0.517,646.4197217,8983.35623,1,5,NA,1,67,0,0.462686567,0
1257,8,2,7,126,1,132,61699,4.462,0.517,646.4197217,8983.35623,1,4,NA,1,67,0,0.462686567,0
1258,8,2,7,126,1,132,61700,4.462,0.517,646.4197217,8983.35623,1,3,NA,1,64,0,0.515625,0
1259,8,2,7,126,1,132,61700,4.462,0.517,646.4197217,8983.35623,1,4,NA,1,64,0,0.515625,0
1260,8,2,7,126,1,132,61702,4.462,0.517,646.4197217,8983.35623,4,2,NA,1,63,0,0.26984127,0
1261,8,2,7,126,1,132,61703,4.462,0.517,646.4197217,8983.35623,4,9,NA,1,58,1,0.344827586,7
1262,8,2,7,126,1,132,61704,4.462,0.517,646.4197217,8983.35623,4,7,NA,1,63,0,0.317460317,0
1263,8,2,7,126,1,132,61707,4.462,0.517,646.4197217,8983.35623,4,2,NA,1,67,0,0.313432836,0
1264,8,2,7,126,1,132,61709,4.462,0.517,646.4197217,8983.35623,4,9,NA,1,68,0,0.117647059,0
1265,8,2,7,126,1,132,61713,4.462,0.517,646.4197217,8983.35623,4,5,NA,1,67,0,0.253731343,0
1266,8,2,7,126,1,132,61713,4.462,0.517,646.4197217,8983.35623,4,5,NA,1,67,0,0.253731343,0
1267,8,2,7,127,1,133,61718,3.038,0.517,631.4724864,9356.495932,1,11,NA,1,41,0,0.317073171,0
1268,8,2,7,127,1,133,61718,3.038,0.517,631.4724864,9356.495932,1,6,NA,1,41,0,0.317073171,0
1269,8,2,7,127,1,133,61720,3.038,0.517,631.4724864,9356.495932,4,12,NA,1,66,0,0.121212121,0
1270,8,2,7,127,1,133,61721,3.038,0.517,631.4724864,9356.495932,4,4,NA,1,63,0,0.111111111,0
1271,8,2,7,127,1,133,61722,3.038,0.517,631.4724864,9356.495932,1,7,NA,1,63,0,0.158730159,0
1272,8,2,7,127,1,133,61722,3.038,0.517,631.4724864,9356.495932,1,4,NA,1,63,0,0.158730159,0
1273,8,2,7,127,1,133,61723,3.038,0.517,631.4724864,9356.495932,1,9,NA,1,10,0,0.1,0
1274,8,2,7,127,1,133,61724,3.038,0.517,631.4724864,9356.495932,1,3,NA,1,66,0,0.045454545,0
1275,8,2,7,127,1,133,61725,3.038,0.517,631.4724864,9356.495932,4,3,NA,1,68,0,0.044117647,0
1276,8,2,7,127,1,133,61730,3.038,0.517,631.4724864,9356.495932,4,5,NA,1,56,0,0.071428571,0
1277,8,2,7,127,1,133,61730,3.038,0.517,631.4724864,9356.495932,4,5,NA,1,56,0,0.071428571,0
1278,8,2,7,127,1,133,61730,3.038,0.517,631.4724864,9356.495932,4,7,NA,1,56,0,0.071428571,0
1279,8,2,7,127,1,133,61731,3.038,0.517,631.4724864,9356.495932,4,5,NA,1,66,0,0.166666667,0
1280,8,2,7,127,1,133,61731,3.038,0.517,631.4724864,9356.495932,4,5,NA,1,66,0,0.166666667,0
1281,8,2,7,128,1,134,61732,3.575,0.517,723.0315522,9177.960248,4,8,NA,1,61,0,0.360655738,0
1282,8,2,7,128,1,134,61733,3.575,0.517,723.0315522,9177.960248,4,2,NA,1,53,1,0.075471698,-1
1283,8,2,7,128,1,134,61736,3.575,0.517,723.0315522,9177.960248,1,5,NA,1,70,0,0.142857143,0
1284,8,2,7,128,1,134,61736,3.575,0.517,723.0315522,9177.960248,1,5,NA,1,70,0,0.142857143,0
1285,8,2,7,128,1,134,61740,3.575,0.517,723.0315522,9177.960248,1,5,NA,1,65,1,0.276923077,-1
1286,8,2,7,128,1,134,61740,3.575,0.517,723.0315522,9177.960248,1,2,NA,1,65,1,0.276923077,-1
1287,8,2,7,128,1,134,61741,3.575,0.517,723.0315522,9177.960248,1,7,NA,1,70,0,0.2,0
1288,8,2,7,128,1,134,61742,3.575,0.517,723.0315522,9177.960248,1,7,NA,1,66,0,0.121212121,0
1289,8,2,7,128,1,134,61744,3.575,0.517,723.0315522,9177.960248,1,6,NA,1,68,0,0.367647059,0
1290,8,2,7,128,1,134,61748,3.575,0.517,723.0315522,9177.960248,1,11,NA,1,54,0,0.314814815,0
1291,8,2,7,128,1,134,61748,3.575,0.517,723.0315522,9177.960248,1,11,NA,1,54,0,0.314814815,0
1292,8,2,7,128,1,134,61750,3.575,0.517,723.0315522,9177.960248,4,6,NA,1,68,0,0.264705882,0
1293,8,2,7,141,1,163,62383,0.588,0.47,780.1467724,9518.039526,7,9,9,1,12,0,0.25,0
1294,8,2,7,141,1,163,62393,0.588,0.47,780.1467724,9518.039526,7,9,8,1,12,0,0.333333333,0
1295,8,2,7,141,1,163,62401,0.588,0.47,780.1467724,9518.039526,7,15,14,1,13,0,0.230769231,0
1296,8,2,7,141,1,163,62404,0.588,0.47,780.1467724,9518.039526,7,3,3,1,10,0,0,0
1297,8,2,7,142,1,164,62427,7.197,0.47,706.351571,9048.069694,7,3,3,1,10,0,0.2,0
1298,8,2,7,140,1,165,62452,0.591,0.47,766.7488254,9473.947101,7,7,6,1,6,0,0,0
1299,8,2,7,140,1,165,62454,0.591,0.47,766.7488254,9473.947101,7,4,3,1,6,0,0,0
1300,8,2,7,143,1,166,62477,0.597,0.47,769.6921968,9480.846466,7,5,5,1,7,0,0.142857143,0
1301,8,2,5,205,1,226,63818,4.031,0.52,724.9039085,9204.655851,1,-8,NA,1,1,1,-1,-1
1302,8,2,5,205,1,226,63857,4.031,0.52,724.9039085,9204.655851,1,-8,NA,1,1,1,-1,-1
1303,8,2,5,205,1,226,63868,4.031,0.52,724.9039085,9204.655851,1,-8,NA,1,1,1,-1,-1
1304,8,2,5,205,1,226,63890,4.031,0.52,724.9039085,9204.655851,4,-8,NA,1,1,1,-1,-1
1305,8,2,5,206,1,227,63931,2.267,0.52,723.6731982,9484.934472,1,-8,NA,1,1,1,-1,-1
1306,8,2,5,206,1,227,63953,2.267,0.52,723.6731982,9484.934472,1,-8,NA,1,1,1,-1,-1
1307,8,2,3,208,1,229,64007,6.228,0.633,819.912161,8162.972067,1,8,7,1,6,0,0,0
1308,8,2,3,211,2,232,64116,5.634,0.633,851.8498037,8306.295462,5,3,3,1,6,0,0,0
1309,8,2,3,211,2,232,64121,5.634,0.633,851.8498037,8306.295462,5,14,12,1,6,0,0,0
1310,8,2,3,211,2,232,64135,5.634,0.633,851.8498037,8306.295462,5,11,9,1,6,0,0,0
1311,8,2,6,213,1,234,64227,15.311,0.47,364.809662,7093.367368,7,6,NA,1,1,1,0.032876712,-1
1312,8,2,6,215,1,236,64241,155.766,0.47,226.860917,4678.360773,7,10,NA,1,1,1,0.032876712,-1
1313,8,2,6,218,1,239,64291,104.122,0.47,414.1705651,4861.116191,7,9,NA,1,1,1,0.002739726,-1
1314,8,2,6,220,2,241,64385,23.915,0.47,478.3110922,5422.052826,7,9,NA,1,1,1,0.142465753,-1
1315,8,2,6,221,1,242,64425,23.339,0.47,493.3303191,5453.561375,7,8,NA,1,1,1,0.142465753,-1
1316,8,2,6,222,3,243,64459,159.059,0.47,214.0479359,3812.123827,7,7,NA,1,1,1,0.142465753,-1
1317,8,2,6,222,3,245,64589,157.847,0.47,234.8588978,3978.628629,7,13,NA,1,1,1,0.016438356,-1
1318,8,2,6,222,3,245,64600,157.847,0.47,234.8588978,3978.628629,7,5,NA,1,1,1,0.142465753,-1
1319,8,2,6,224,2,247,64732,157.003,0.47,213.8251366,4284.933493,7,5,NA,1,1,1,0.032876712,-1
1320,8,2,6,222,3,248,64870,158.969,0.47,242.0932492,3882.072494,7,9,NA,1,1,0,0,0
1321,8,2,6,222,3,248,64913,158.969,0.47,242.0932492,3882.072494,7,1,NA,1,1,1,0.016438356,-1
1322,8,2,6,222,3,249,64972,158.958,0.47,234.1261523,3856.72796,7,5,NA,1,1,1,0.032876712,-1
1323,8,2,6,222,3,249,64998,158.958,0.47,234.1261523,3856.72796,7,9,NA,1,1,1,0.002739726,-1
1324,8,2,6,227,2,253,65211,15.399,0.47,360.5635124,7736.9729,7,8,NA,1,1,1,0.142465753,-1
1325,8,2,2,129,1,136,61833,7.846,0.49,1205.473577,9184.540565,7,1,1,1,6,1,0.166666667,1
1326,9,2,1,152,1,168,62702,103.587,0.619,460.7517986,6430.481123,4,2,2,1,354,0,0.011299435,0
1327,9,2,1,152,1,168,62702,103.587,0.619,460.7517986,6430.481123,4,2,2,1,354,0,0.011299435,0
1328,9,2,1,152,1,168,62702,103.587,0.619,460.7517986,6430.481123,4,2,2,1,354,0,0.011299435,0
1329,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1330,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1331,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1332,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1333,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1334,9,2,1,152,1,168,62703,103.587,0.619,460.7517986,6430.481123,1,5,4,1,351,0,0.028490028,0
1335,9,2,1,152,1,168,62704,103.587,0.619,460.7517986,6430.481123,1,4,4,1,358,0,0.027932961,0
1336,9,2,1,152,1,168,62704,103.587,0.619,460.7517986,6430.481123,1,4,4,1,358,0,0.027932961,0
1337,9,2,1,152,1,168,62704,103.587,0.619,460.7517986,6430.481123,1,4,4,1,358,0,0.027932961,0
1338,9,2,1,152,1,168,62704,103.587,0.619,460.7517986,6430.481123,1,4,4,1,358,0,0.027932961,0
1339,9,2,1,152,1,168,62705,103.587,0.619,460.7517986,6430.481123,1,6,5,1,351,0,0.022792023,0
1340,9,2,1,152,1,168,62705,103.587,0.619,460.7517986,6430.481123,1,6,5,1,351,0,0.022792023,0
1341,9,2,1,152,1,168,62705,103.587,0.619,460.7517986,6430.481123,1,6,5,1,351,0,0.022792023,0
1342,9,2,1,152,1,168,62705,103.587,0.619,460.7517986,6430.481123,1,6,5,1,351,0,0.022792023,0
1343,9,2,1,152,1,168,62706,103.587,0.619,460.7517986,6430.481123,4,4,4,1,358,0,0.069832402,0
1344,9,2,1,152,1,168,62706,103.587,0.619,460.7517986,6430.481123,4,4,4,1,358,0,0.069832402,0
1345,9,2,1,152,1,168,62706,103.587,0.619,460.7517986,6430.481123,4,4,4,1,358,0,0.069832402,0
1346,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1347,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1348,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1349,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1350,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1351,9,2,1,152,1,168,62707,103.587,0.619,460.7517986,6430.481123,4,3,2,1,353,0,0.019830028,0
1352,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1353,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1354,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1355,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1356,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1357,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1358,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1359,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1360,9,2,1,152,1,168,62708,103.587,0.619,460.7517986,6430.481123,1,6,5,1,356,0,0.005617978,0
1361,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1362,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1363,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1364,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1365,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1366,9,2,1,152,1,168,62709,103.587,0.619,460.7517986,6430.481123,1,10,9,1,349,0,0.028653295,0
1367,9,2,1,152,1,168,62710,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.014084507,0
1368,9,2,1,152,1,168,62710,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.014084507,0
1369,9,2,1,152,1,168,62710,103.587,0.619,460.7517986,6430.481123,1,4,3,1,355,0,0.014084507,0
1370,9,2,1,152,1,168,62711,103.587,0.619,460.7517986,6430.481123,4,4,4,1,351,0,0.042735043,0
1371,9,2,1,152,1,168,62711,103.587,0.619,460.7517986,6430.481123,4,4,4,1,351,0,0.042735043,0
1372,9,2,1,152,1,168,62711,103.587,0.619,460.7517986,6430.481123,4,4,4,1,351,0,0.042735043,0
1373,9,2,1,152,1,168,62712,103.587,0.619,460.7517986,6430.481123,1,4,4,1,353,0,0.011331445,0
1374,9,2,1,152,1,168,62712,103.587,0.619,460.7517986,6430.481123,1,4,4,1,353,0,0.011331445,0
1375,9,2,1,152,1,168,62712,103.587,0.619,460.7517986,6430.481123,1,4,4,1,353,0,0.011331445,0
1376,9,2,1,152,1,168,62712,103.587,0.619,460.7517986,6430.481123,1,4,4,1,353,0,0.011331445,0
