ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
65,873551.3452,508243.1462,593775.3716,379391.6919,511434.776,834142.5109,616105.5498,708621.177,964065.8035,949732.2775,660634.7204,679999.9513,801728.2934,660105.3994,684333.0385,645971.2648,673278.4806,663757.7477,679596.0011,666343.8012,666961.1335,707670.2651,673868.3657,673033.1406,639864.5714,687613.8439,700879.2191,693810.128,716769.258,633914.1699,625877.4392,739884.3927,592919.151,741858.3081,622547.7688,621944.1833,728477.4965,628886.3853,743195.9068,755569.1754,746890.0509,737392.1073,806457.1526,744650.446,498793.4442,782433.3877,532817.8094,748133.1375,797311.2067,588400.4019,630114.1504,725805.9718,550977.7327,499071.6473,454508.9121,618111.5026,508243.1462,973587.7364,616105.5498,984771.4752,508077.1949,973424.9889,932723.7126,115382.1679,0,75349.02544,75349.02544,176085.2075,677890.916,613363.2531,563391.2945,652612.5127,687689.1057,762393.943,690295.5114,809414.5287,371440.4485,472850.8469,390439.0127,21118.26346,925875.5766,918285.2335,755229.657,753139.9339,670497.9591,689014.6421,761607.6272,947477.8747,1299561.299,1293009.548,1290325.865,1340352.468,1028754.014,992351.2008,1014174.047,979642.3569,1402685.352,99613.9012,98736.99881,181689.3025,993907.3444,979206.3976,986344.4678,982141.1061,981970.4576,478583.0002,387696.478,455999.0462,471492.9475,582450.396,982321.0422,967409.9534,953090.7657,926450.4288,927494.9643,932728.559,965023.8449,844434.7646,844013.7329,861264.3631,862184.8718,855780.3752,760529.3722,824926.4261,777258.5352,805051.7188,766760.0784
66,813495.5816,433749.7205,518440.2213,313181.0736,445206.1371,767108.4205,562177.5678,636342.7948,889531.4168,874578.1309,588271.6303,606739.105,727683.1617,587639.1031,611342.7726,572710.9622,646580.5504,635596.0435,649457.1835,637418.3544,639985.9041,676533.2766,649339.4217,643608.6356,614306.565,657065.5371,668509.7229,662473.914,690668.9901,575945.1226,568352.6899,681453.9887,527019.6286,667322.8033,565091.5332,562407.7424,670200.8125,571234.8842,669098.0759,681424.5592,672175.7237,662886.8174,745640.7693,670006.2327,431696.7753,722323.8885,467282.5884,674259.4111,736732.6065,522395.8396,572352.1582,667621.1181,485580.3464,431423.89,388364.0966,561815.2415,433749.7205,904917.8933,562177.5678,920057.868,433579.0502,904750.3996,914563.3216,60248.19781,75349.02544,0,0,108920.0148,602889.8438,545740.5296,494120.3003,577457.6434,613169.3216,707570.2245,642031.6102,756460.379,343199.1253,443281.5566,362523.823,96433.8357,889727.5745,882320.1263,703529.5644,700758.0217,614791.7064,630891.347,707268.1958,932516.9127,1343827.946,1337065.428,1334396.232,1384915.989,1005443.397,971323.5545,989972.0723,956472.435,1423375.077,114215.8822,112647.0799,148690.5021,920963.3847,906210.1053,913372.8556,966876.3291,967901.4812,448646.0672,358439.1995,427206.0106,441664.2493,508927.7152,1018444.165,1003297.638,986301.1679,965892.639,967169.4006,968481.848,996149.2946,883204.6101,882580.7033,900278.3775,898848.379,892574.0488,690238.7963,755123.7848,707231.4118,735868.8372,696578.4544
67,813495.5816,433749.7205,518440.2213,313181.0736,445206.1371,767108.4205,562177.5678,636342.7948,889531.4168,874578.1309,588271.6303,606739.105,727683.1617,587639.1031,611342.7726,572710.9622,646580.5504,635596.0435,649457.1835,637418.3544,639985.9041,676533.2766,649339.4217,643608.6356,614306.565,657065.5371,668509.7229,662473.914,690668.9901,575945.1226,568352.6899,681453.9887,527019.6286,667322.8033,565091.5332,562407.7424,670200.8125,571234.8842,669098.0759,681424.5592,672175.7237,662886.8174,745640.7693,670006.2327,431696.7753,722323.8885,467282.5884,674259.4111,736732.6065,522395.8396,572352.1582,667621.1181,485580.3464,431423.89,388364.0966,561815.2415,433749.7205,904917.8933,562177.5678,920057.868,433579.0502,904750.3996,914563.3216,60248.19781,75349.02544,0,0,108920.0148,602889.8438,545740.5296,494120.3003,577457.6434,613169.3216,707570.2245,642031.6102,756460.379,343199.1253,443281.5566,362523.823,96433.8357,889727.5745,882320.1263,703529.5644,700758.0217,614791.7064,630891.347,707268.1958,932516.9127,1343827.946,1337065.428,1334396.232,1384915.989,1005443.397,971323.5545,989972.0723,956472.435,1423375.077,114215.8822,112647.0799,148690.5021,920963.3847,906210.1053,913372.8556,966876.3291,967901.4812,448646.0672,358439.1995,427206.0106,441664.2493,508927.7152,1018444.165,1003297.638,986301.1679,965892.639,967169.4006,968481.848,996149.2946,883204.6101,882580.7033,900278.3775,898848.379,892574.0488,690238.7963,755123.7848,707231.4118,735868.8372,696578.4544
68,789644.9811,363731.343,435124.4994,287679.7474,412286.3873,724705.2564,557131.7056,576068.157,814190.3663,793112.4407,528305.0163,541869.9403,656826.0966,527181.1578,547872.3097,508344.2824,563996.7097,551556.1976,563125.8442,552528.6256,557184.9387,588860.7131,569131.7266,558106.1834,533452.813,570215.7514,579656.2745,574744.1108,608194.6017,561377.6852,555031.9532,663513.3612,492485.9231,593450.48,552018.3178,544394.1528,652833.2868,557540.229,598421.2603,610311.6852,596739.1549,589297.8817,720817.9065,595204.3829,396470.4157,699619.1817,435724.6164,604988.0882,712638.6921,487663.754,558367.7256,650519.8779,453823.4228,394336.9441,358242.3326,551514.8561,363731.343,855889.3382,557131.7056,882924.3175,363523.9544,855707.334,962652.3125,132205.324,176085.2075,108920.0148,108920.0148,0,510400.6653,437838.2368,387337.6255,486758.4058,517343.7821,697383.7119,646615.7318,749481.6211,391752.3113,485025.853,410389.3747,195516.4424,911812.6594,904786.8865,700039.7058,695905.8243,604502.2675,614674.499,698141.2481,984574.341,1352688.833,1345594.199,1342964.221,1394089.563,1045724.132,1015051.598,1029131.621,997381.5856,1394424.21,218109.9267,216476.7868,213977.5469,819303.3674,804679.3023,811780.6067,1018248.069,1020782.866,489650.764,404695.785,470712.7038,483102.1868,444155.8512,1015911.807,1000528.439,979417.6623,969307.5996,970956.3453,965843.3457,985887.8192,886435.4864,885486.1693,903705.8959,898454.5758,892466.5683,637623.9005,703552.1105,655395.2968,686740.1835,644296.2385
69,570393.8502,216489.1512,108639.8727,402234.0422,360888.4645,432354.7225,518310.2763,250783.0854,341674.8012,300332.4492,237729.4201,211507.8841,232371.5183,234598.4888,221773.2097,208163.7048,685170.6139,668159.0813,660198.8329,663270.5013,679496.5032,666973.9005,702915.3039,662677.9373,676422.9747,661036.2793,652546.6882,657656.7852,714869.0572,478380.6555,481145.0908,515898.2178,363140.0086,174647.6927,480927.4266,455647.5044,512393.4223,480584.3624,197404.7534,201215.6646,166547.5753,174265.2038,518240.4668,169703.4272,351806.0822,514974.5494,367760.9296,209583.1063,516497.7505,361177.7502,479656.05,512323.5234,368903.321,344422.7442,374448.7956,492924.7597,216489.1512,497435.5743,518310.2763,576842.801,216464.8977,497217.0867,1041719.175,584675.347,677890.916,602889.8438,602889.8438,510400.6653,0,226170.1351,210182.0784,29573.32767,35136.69658,573260.991,608853.411,622834.1637,637060.7884,663654.6147,644244.6651,698765.5997,879323.4495,875437.6131,605997.234,597069.8226,518639.2159,496758.9756,578692.3722,1079077.8,1735028.659,1727267.521,1724835.057,1775920.824,1075847.378,1065814.483,1056319.412,1037493.533,1651312.636,677187.0581,675753.3595,601388.0461,339902.8606,325059.2192,332252.8481,1104796.703,1114194.543,663621.2204,636350.2478,661861.5992,661495.0466,208569.8852,1382259.834,1367178.119,1335887.803,1354402.954,1356911.36,1335091.916,1332078.26,1276317.929,1274620.009,1292932.917,1278278.935,1273454.972,324147.4939,370143.042,338513.9152,372256.6829,329696.3124
70,778028.413,329872.7785,267823.521,471460.1257,492269.2482,648501.4554,672325.4955,461420.3891,556214.6893,504031.1243,435593.4166,418185.912,458489.606,432575.5113,428743.9823,403316.5287,460147.0846,443206.7681,434468.4022,438090.8333,454648.4832,440813.5452,478296.7219,437210.6392,453179.4732,435105.8355,426384.2297,431582.5888,488908.4707,642481.9887,642569.3101,703044.9177,526316.8535,398937.9952,641398.5066,618898.2285,697268.8964,642956.5509,420275.2272,425462.4311,391842.3264,397989.3129,719690.6057,394613.4506,477567.2,711848.4971,507893.0719,432258.8975,716305.0658,522908.0054,642498.3634,696558.9023,516157.5116,470216.5408,479879.5457,650647.7783,329872.7785,723018.8953,672325.4955,798979.3427,329679.7929,722800.6148,1187658.582,550803.1803,613363.2531,545740.5296,545740.5296,437838.2368,226170.1351,0,58468.49182,230451.8426,200867.3135,757918.3821,770774.1712,811060.0034,700337.1017,755572.4622,712852.081,632048.3491,1053251.819,1048368.766,784385.2278,776237.8516,687847.6896,673737.4771,762416.7187,1221090.209,1529417.526,1521545.277,1519185.065,1569848.561,1237665.657,1221215.153,1218508.021,1195356.349,1426969.983,645977.638,644360.8186,600156.9522,406912.3103,393608.2535,400066.706,1250041.555,1257470.144,757294.2238,704995.5792,748852.3294,753302.9728,374003.739,1176356.141,1161563.775,1128281.063,1153945.893,1156663.925,1130617.139,1122235.887,1078661.792,1076767.938,1094762.949,1077623.398,1073220.439,538546.7817,590647.4314,554557.791,589674.7038,544713.5797
71,739421.365,278573.5577,228835.282,413707.371,439492.6265,615057.0519,620944.2694,427384.3993,550285.2758,503646.408,397370.5232,383458.1253,437955.9756,394461.5976,393871.8039,365125.9696,479653.0075,462588.23,456613.9983,458171.3345,473688.5854,466309.9634,496642.3633,458265.7867,468690.3696,458302.552,452044.5452,455884.4257,512003.181,593030.0437,592639.3118,658130.4745,477964.1664,375035.9424,591312.7418,569500.8952,651813.5885,593190.1959,394464.1593,401083.5869,369545.9534,373443.5541,679022.5126,371634.6177,424300.5073,669686.199,456071.872,406064.254,675084.2464,474337.058,592819.4704,650948.6765,465264.677,417059.6193,424455.3239,600023.0283,278573.5577,698820.9622,620944.2694,769285.0204,278365.5442,698604.0905,1133383.718,496360.3834,563391.2945,494120.3003,494120.3003,387337.6255,210182.0784,58468.49182,0,207006.6158,192513.7483,711996.9564,720076.1234,765757.4681,641915.8017,697870.065,654495.7142,582558.7393,1003695.791,998626.9718,736828.6848,728902.4577,638998.2523,626604.8916,716236.7025,1166305.543,1527298.299,1519496.498,1517087.566,1568050.163,1185522.46,1168129.87,1166458.613,1142677.092,1443489.367,591859.5608,590253.425,543253.0778,441896.7073,427905.3926,434699.3516,1195586.7,1202775.804,699669.3209,646646.9033,690956.4783,695600.2031,329576.1227,1174263.444,1159266.724,1127339.96,1148361.489,1150955.657,1127541.81,1122925.449,1071354.417,1069571.547,1087769.735,1072090.457,1067427.904,505173.4885,560698.621,521918.4439,557520.0839,511602.6916
72,555226.1132,186931.0054,79264.10821,372674.336,332769.3091,420366.0205,492844.3517,235527.8509,352457.1323,315861.1066,217872.6444,194271.1454,230971.8245,214736.2914,204762.6753,187144.5189,685757.2187,668703.0353,661752.3837,664069.1194,679913.435,669787.737,703068.9656,663832.1307,675566.2438,662979.1529,655401.3319,660008.2078,716813.85,453934.2706,456375.4787,495314.1973,337930.8918,168992.972,456041.4,430987.6903,491352.5071,455929.1663,189857.6584,195387.3441,162791.976,167804.1056,501048.6428,165126.9025,323315.6395,496560.4567,340288.6814,201816.7566,498848.797,335776.3057,455055.4946,491160.8687,342032.3171,315894.6269,345242.058,467768.0821,186931.0054,493358.7606,492844.3517,568695.072,186905.5656,493140.9309,1016481.748,557879.3852,652612.5127,577457.6434,577457.6434,486758.4058,29573.32767,230451.8426,207006.6158,0,59905.34133,552381.9555,584599.7768,602788.3628,607507.6855,634620.8007,614735.1238,673554.813,857278.5864,853237.2814,584103.3361,575281.1423,495047.1802,474260.9132,557655.3244,1053510.083,1725908.616,1718183.612,1715732.283,1766906.935,1052386.639,1041587.685,1032884.211,1013517.375,1650462.643,649894.803,648475.0104,572982.4214,369401.7324,354569.2491,361757.2125,1079556.012,1088776.78,634641.4313,606837.1823,632688.8695,632455.2526,181955.6119,1373495.652,1358348.237,1327656.929,1344240.424,1346694.608,1325983.799,1324526.527,1265578.27,1263928.018,1282292.311,1268253.284,1263332.076,310999.0225,360640.1571,326243.432,360817.8086,316871.9148
73,604648.2545,243404.301,137746.5022,427270.7586,392439.868,465590.5562,552340.5244,285311.4462,358215.7012,311455.1526,272864.8899,246455.9011,260607.297,269734.1899,256677.9593,243263.3288,661009.3607,644062.313,635238.5671,638958.108,655493.6412,640948.1712,679109.8438,638057.1463,653572.583,635744.022,626508.9157,632027.1271,689498.1805,512874.1491,515508.9623,551034.8725,397278.9156,205941.3017,515240.4956,490053.3489,547523.637,514995.9797,229406.7547,232346.2922,196943.5011,205956.2577,553014.9461,200500.0209,382718.1934,549955.178,400171.7381,241602.1653,551358.491,395217.5205,514089.6653,547449.4338,401923.0234,375264.9226,403423.0008,527112.7803,243404.301,526341.4776,552340.5244,608094.1359,243354.8826,526122.9751,1075900.05,598152.6181,687689.1057,613169.3216,613169.3216,517343.7821,35136.69658,200867.3135,192513.7483,59905.34133,0,608396.0203,643432.5719,657956.0451,663373.4968,693096.649,671182.9885,708382.8257,914398.9465,910496.0723,641078.3426,632160.0371,553412.5721,531757.5166,613824.1132,1113079.278,1719800.389,1712001.06,1709590.649,1760560.08,1110686.346,1100426.844,1091164.113,1072187.615,1627793.61,691793.3454,690324.0303,619511.0434,317883.5129,302934.0813,310183.83,1138977.582,1148281.512,693234.2158,663253.1039,690807.9787,690918.1021,241777.5946,1366774.798,1351774.423,1319834.192,1340528.687,1343098.893,1320018.605,1315284.176,1263166.138,1261412.882,1279653.971,1264289.23,1259581.19,357956.0537,402387.5113,371987.8063,405350.666,363384.7115
74,137520.0714,438109.3088,492722.4386,410074.149,298765.2852,224557.4609,146390.3189,332021.2326,529069.5986,575364.7059,335604.6927,364232.5127,421066.3056,338727.5167,354700.2646,365353.5682,1158678.675,1142325.985,1142931.808,1139806.32,1151933.362,1159023.666,1171747.757,1142108.148,1138229.757,1146757.091,1145614.919,1146687.677,1197833.658,136717.6654,142473.2279,57709.64802,236783.9605,431203.9173,145423.1011,156291.4016,61099.23176,140092.9343,407296.9281,412534.4289,444157.5401,428342.1672,102265.0761,438823.7362,316255.7336,82435.91487,276044.0572,397553.8133,94714.13557,240964.9804,139386.1104,61518.02852,260878.4801,321260.208,344414.5427,146366.4377,438109.3088,341342.2983,146390.3189,283335.5041,438347.2067,341324.4129,500101.6689,650700.3172,762393.943,707570.2245,707570.2245,697383.7119,573260.991,757918.3821,711996.9564,552381.9555,608396.0203,0,108178.6449,54987.44086,436914.9886,364529.2455,424685.6352,779210.7374,308118.0038,304947.679,43171.81331,34565.36047,93153.45966,88034.11981,6851.53686,542015.2745,2047535.638,2040581.048,2037931.918,2088827.976,511627.6957,509183.5274,492105.3832,478611.2659,2077351.564,687655.2205,687335.888,585378.8872,838665.6066,826889.2504,832562.6151,561214.6311,573292.5218,359265.8914,421917.5054,378449.6902,364047.691,383967.7506,1713257.908,1697881.905,1676676.571,1665671.187,1667221.132,1663179.569,1682619.535,1582735.082,1581869.799,1599977.856,1595519.431,1589482.395,280460.3286,284747.5696,276692.2684,262600.9144,278659.2643
75,245353.764,441514.9446,515923.4106,367343.398,283213.869,319967.5618,100194.0889,387602.2808,615930.8535,655780.7281,378241.1035,411125.8269,490893.5652,381158.7097,403056.5038,403501.8631,1142719.465,1126898.222,1129763.309,1125055.069,1135842.557,1148092.802,1154296.069,1128071.88,1119748.223,1134319.045,1135248.774,1135164.983,1183598.934,130725.734,129037.947,139046.7545,247699.4987,488280.9753,129853.3983,153941.4637,132704.154,129116.6074,466316.3626,473779.0421,501343.4079,484694.6171,206305.6757,495936.3184,299798.2587,182539.2622,264596.5243,458311.189,197510.0341,250417.0182,129851.6711,130573.8533,254819.7417,306434.6837,314728.0293,120129.5053,441514.9446,446280.9917,100194.0889,391508.8411,441721.1731,446248.4656,435001.6359,583030.8746,690295.5114,642031.6102,642031.6102,646615.7318,608853.411,770774.1712,720076.1234,584599.7768,643432.5719,108178.6449,0,131618.9969,344315.1286,263006.729,330085.1997,705618.0133,285021.7113,279500.4353,76152.2166,79379.26959,92293.03219,122868.3376,102869.5247,474167.5549,1985859.478,1979093.752,1976425.016,2026944.884,468808.455,457002.4238,449416.6905,428991.1216,2038541.795,608599.0281,608465.5751,509544.189,900409.7078,887741.5804,893855.0539,497904.5481,508186.6488,257416.5796,328414.6446,278071.3399,262798.7885,405148.7361,1657691.068,1642419.579,1623310.652,1607058.016,1608422.772,1607608.046,1631042.156,1524217.374,1523508.119,1541364.301,1538760.209,1532578.956,352760.2929,371815.2754,353539.9126,347467.6577,352700.2045
76,130686.992,492694.8086,545028.8475,462734.6859,353488.9532,249954.2026,194342.1994,377981.5068,556457.086,606944.96,385188.547,412402.417,460061.7051,388324.7708,402572.701,415656.0074,1213648.077,1197289.058,1197849.76,1194758.519,1206904.773,1213871.767,1226730.857,1197046.211,1193217.103,1201655.06,1200444.656,1201557.792,1252770.735,190517.1629,195667.4325,108124.9687,291571.4219,475447.4114,198463.8127,210782.4464,113943.949,193485.5656,451075.947,455397.7391,488236.7329,472873.6623,124358.7175,482980.2309,370986.8253,114432.1076,330869.7228,440781.1668,120402.1269,295792.9089,192910.6096,114852.7946,315818.7374,376070.8181,398330.8562,197991.8376,492694.8086,349039.2839,194342.1994,275941.4031,492934.1138,349055.8851,470491.585,698896.4567,809414.5287,756460.379,756460.379,749481.6211,622834.1637,811060.0034,765757.4681,602788.3628,657956.0451,54987.44086,131618.9969,0,474036.4952,394625.5323,460486.228,825754.0081,264959.1917,262693.1333,56355.44989,56591.05715,145258.971,143019.6634,52411.54274,513333.4375,2098125.84,2091214.447,2088560.23,2139376.492,471927.0624,473333.1337,452577.0274,442053.3372,2131562.483,732041.4199,731795.9953,630797.3839,878757.2513,867398.3099,872866.962,529970.5839,542837.1938,389030.049,458433.1125,409652.6265,394415.9329,437068.9615,1765082.836,1749723.14,1728899.264,1716866.14,1718376.783,1714991.16,1735150.659,1633927.262,1633094.925,1651154.572,1647079.366,1641011.581,320624.4062,315719.3397,314565.5965,295823.1385,317989.2704
77,567354.7509,420578.2279,528677.1946,237138.781,303963.3427,579208.5075,298866.0651,529626.098,806029.6239,819103.619,490859.1937,523007.1964,645181.4793,492139.9143,521447.1354,495015.511,950692.4329,937244.2229,946608.8101,937485.9686,943781.8458,970591.7092,957349.6412,942447.2913,921548.5477,953081.025,960110.0536,956593.676,994601.2186,336087.6098,326558.5319,433577.8714,360421.3061,606522.0084,323295.1623,335446.7897,422281.3134,329889.2097,595290.5891,607212.4216,616897.0216,601723.3788,508687.7433,612506.65,304190.5199,482246.8808,312165.0536,594079.7534,498781.8783,357851.6599,331591.9877,419337.9362,323990.5798,309998.2885,268551.7561,312927.5441,420578.2279,724003.1153,298866.0651,701831.6018,420605.1782,723896.4371,573134.5314,284034.1798,371440.4485,343199.1253,343199.1253,391752.3113,637060.7884,700337.1017,641915.8017,607507.6855,663373.4968,436914.9886,344315.1286,474036.4952,0,101415.5931,19325.17969,382793.6204,555405.482,547738.5758,417684.1734,418232.9265,356157.8565,385632.8571,434095.6295,593438.5958,1668741.384,1662321.463,1659632.046,1709305.672,662250.7006,628512.5457,646786.1178,613293.89,1766524.547,278201.5873,278456.6627,194823.0106,975617.9838,960943.8981,968052.5267,627361.6904,629463.7539,107145.2241,16690.51911,84668.45647,100054.2237,450383.9621,1353737.813,1338809.779,1324070.902,1297711.508,1298717.613,1304111.93,1335392.137,1215808.395,1215405.005,1232607.586,1233613.563,1227212.995,546797.0497,598537.0627,558417.6481,573743.4323,550967.6245
78,500239.5821,451108.262,555520.5917,284163.6566,307930.1593,534896.9892,241891.0163,518688.0865,789197.7823,810811.1587,486365.4426,520596.4112,635358.224,488209.1508,517036.3284,497005.2912,1037244.159,1023245.864,1031370.689,1023074.72,1030298.414,1054361.308,1044894.675,1027679.057,1009124.978,1037497.382,1043326.631,1040490.667,1080814.601,287448.6549,278092.7433,372154.8326,343640.1786,606014.5861,275257.1656,293616.2352,361594.6924,281235.7187,591187.516,602254.4507,617565.5449,601388.2922,447902.3341,612714.8787,313827.855,421474.405,308490.5228,587923.1382,438065.2277,342335.9869,283035.3066,358682.6425,315256.7955,320882.8683,289752.8175,262377.3888,451108.262,676556.5502,241891.0163,641370.1637,451191.2352,676475.1793,477665.5193,383625.8807,472850.8469,443281.5566,443281.5566,485025.853,663654.6147,755572.4622,697870.065,634620.8007,693096.649,364529.2455,263006.729,394625.5323,101415.5931,0,82464.21708,484071.1827,454668.7926,446959.2499,338878.2286,341028.0505,295394.6796,329080.9057,360650.3097,500635.8992,1769588.501,1763198.994,1760508.561,1810097.08,563034.3797,530657.3113,547178.9843,514253.1737,1866565.686,379076.8866,379382.6994,295515.686,995899.8545,981599.1611,988521.1076,533929.575,537119.5245,6077.179702,85320.19044,17258.97851,2269.903683,463164.0527,1455153.257,1440225.306,1425441.463,1399060.087,1400056.305,1405526.967,1436673.731,1317189.187,1316791.31,1333979.323,1335028.096,1328626.908,521283.6982,565120.6326,530163.8649,539590.2843,524376.4066
79,556431.3657,427948.1018,535682.6863,246622.6769,305533.5713,572777.4349,288938.8914,529469.98,805266.3251,819986.3546,491810.746,524455.498,645509.2226,493202.9331,522510.2825,497214.972,968537.029,955006.0586,964189.1406,955187.1151,961620.0961,988028.2589,975338.4351,960096.6287,939535.828,970611.0698,977460.7959,974046.4939,1012404.179,327952.4618,318394.2037,423464.2475,358436.3135,608541.7927,315188.3001,328577.4274,412272.2839,321711.8803,596602.6585,608388.3553,619161.8947,603765.4156,498898.7658,614675.0079,306861.7664,472396.7095,312332.4912,594998.585,488983.2482,356091.0601,323443.6657,409324.9394,323284.295,312959.5695,273159.9006,304283.3247,427948.1018,717200.3891,288938.8914,692423.7919,427985.8435,717098.5428,553992.9231,303342.0815,390439.0127,362523.823,362523.823,410389.3747,644244.6651,712852.081,654495.7142,614735.1238,671182.9885,424685.6352,330085.1997,460486.228,19325.17969,82464.21708,0,401608.2269,536871.1469,529185.2315,404143.1439,405010.0969,345868.8543,376271.127,421651.4664,574518.8891,1687287.952,1680883.901,1678193.935,1727824.005,642927.6987,609231.2211,627461.0651,593973.0774,1785849.107,296729.3073,297014.9968,214140.2115,982021.0036,967404.5001,974484.2015,608393.0644,610594.2281,88274.10055,7979.420677,65561.94758,81183.66492,454482.0842,1372757.88,1357839.864,1343192.023,1316597.626,1317592.731,1323149.62,1354570.788,1234736.479,1234341.752,1251522.619,1252623.879,1246219.073,543905.38,594250.8068,555030.8798,569260.7134,547880.474
80,891531.8203,529303.5008,614872.2878,399048.154,530972.082,853715.7699,632846.2782,729299.7474,985121.7293,970850.2447,681334.795,700859.7512,822713.5716,680824.5846,705144.7651,666833.7264,680831.1777,671728.9207,688075.1641,674517.9421,674602.2122,716371.22,680826.811,681330.173,647176.4187,696189.7433,709927.9104,702589.6014,724076.8367,651561.745,643431.5089,757557.7419,612337.6928,762917.6321,640089.408,639955.3945,746122.8481,646466.4468,764191.3904,776571.507,767971.9442,758447.4525,824643.1725,765723.8084,518515.4141,800468.826,552197.2207,769092.6801,815446.9697,607843.5476,647718.1649,743431.9509,570316.0272,518903.8547,474074.0521,635393.5813,529303.5008,993491.0353,632846.2782,1003790.1,529138.1454,993329.343,940098.7069,134910.2707,21118.26346,96433.8357,96433.8357,195516.4424,698765.5997,632048.3491,582558.7393,673554.813,708382.8257,779210.7374,705618.0133,825754.0081,382793.6204,484071.1827,401608.2269,0,937958.4184,930327.9313,771311.0552,769385.5692,687594.6844,706652.5667,778310.7362,953979.1368,1286573.709,1280083.339,1277396.663,1327266.897,1037407.864,1000431.182,1023076.023,988302.1991,1396253.551,106523.8072,105930.6803,196170.2164,1014055.474,999372.4739,1006502.06,988688.679,988195.7546,489874.3762,399206.8417,467089.3528,482782.3186,603362.5207,971803.6876,956971.5624,943424.7858,915036.4912,916014.0928,922358.2536,955938.9678,833289.4098,832926.8304,850032.1872,851623.0561,845188.0382,780808.8494,845094.2651,797481.0375,825093.0843,787016.1793
81,370923.5225,725251.5046,793381.3301,644819.7691,568227.5101,510561.744,385203.5281,640123.1347,814587.5722,868525.3274,642370.6999,671912.4441,725013.6016,645468.4166,662524.5809,671174.8273,1425676.415,1410030.788,1413463.465,1408372.418,1418772.639,1432239.047,1436777.116,1411567.009,1401955.652,1418176.5,1419509.169,1419210.634,1466968.013,410805.1187,411060.0828,365790.4824,527155.3015,738979.0245,412423.73,434379.1577,367923.683,410513.5334,714871.1383,719648.3606,751879.5131,736211.4588,387398.5042,746571.702,584814.6477,379389.6596,549338.5411,704855.3944,384564.667,530444.2734,410904.854,367730.1951,538813.4552,591455.4851,598102.051,404204.8926,725251.5046,585110.5748,385203.5281,489681.6778,725464.9132,585184.0992,234350.1753,829480.9012,925875.5766,889727.5745,889727.5745,911812.6594,879323.4495,1053251.819,1003695.791,857278.5864,914398.9465,308118.0038,285021.7113,264959.1917,555405.482,454668.7926,536871.1469,937958.4184,0,7906.357126,273331.4822,282302.427,365582.3755,383131.7268,302177.4106,277425.2217,2224142.991,2217726.563,2215037.084,2264692.335,208586.044,217225.4922,189636.8898,185224.5071,2305977.986,833583.6953,833852.7621,745655.5201,1143715.995,1132349.093,1137824.839,284649.0183,299400.1242,448742.3271,538884.2461,471853.3134,455809.1192,682775.9083,1907044.187,1892001.096,1875857.759,1852239.015,1853313.929,1857226.102,1885873.914,1770063.662,1769592.58,1786954.84,1787094.995,1780744.643,585474.2161,578633.3119,579507.5876,559847.8526,582923.0064
82,370530.9457,720129.2714,788960.3159,638376.6255,562708.0833,509216.5354,379640.5584,636961.8096,813698.4237,867211.086,638673.1622,668413.8572,722723.3102,641765.2432,659078.6367,667320.056,1419536.269,1403915,1407433.203,1402282.81,1412629.37,1426291.124,1430577.754,1405503.879,1395727.525,1412173.275,1413586.561,1413242.767,1460883.128,405887.0941,405998.4031,362561.8097,522420.0946,736021.7762,407315.75,429470.5442,364471.5254,405501.0415,711979.9598,716877.3196,748943.1939,733214.7634,385618.454,743625.3776,579239.5397,377105.3896,543966.655,702037.3422,382595.5121,525666.0774,405918.7135,364221.0087,533605.3433,585915.0908,592127.4269,398924.2451,720129.2714,585560.3958,379640.5584,490874.9376,720341.4597,585631.1345,231541.4907,822072.3807,918285.2335,882320.1263,882320.1263,904786.8865,875437.6131,1048368.766,998626.9718,853237.2814,910496.0723,304947.679,279500.4353,262693.1333,547738.5758,446959.2499,529185.2315,930327.9313,7906.357126,0,269542.384,278581.7726,360894.8681,379000.3635,298927.4842,274795.4257,2216467.314,2210055.147,2207365.517,2257009.227,209823.4594,216731.9467,190696.708,184746.641,2298881.282,825905.4859,826178.2506,738130.7552,1141378.565,1129947.021,1135454.479,282940.1069,297542.6302,441038.1354,531225.9594,464137.5774,448107.2701,678290.4574,1899537.183,1884498.756,1868409.224,1844669.292,1845739.908,1849726.297,1878469.383,1762508.54,1762041.088,1779394.875,1779577.891,1773225.169,582988.015,577011.3582,577246.1372,557990.7329,580520.1359
